latitude,longitude,gps_altitude_m,distance_m,speed_km/s,climb_m,climb_m(delta),climb_rate_m/s,glide_ratio,bearing,delta_bearing,elapsed_time,delta_time,temp,pressure,humidity,dew_point,wind_speed,wind_deg
36.98153333333333,29.31395,2193,9.366398578318192,33.71903488194549,3.0,57.0,3.0,3.122132859439397,9,24.0,120.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.98158333333333,29.313983333333333,2196,6.292660196527826,22.65357670750017,2.0,56.0,2.0,3.146330098263913,28,19.0,121.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.98161666666667,29.31405,2199,6.9939293634915005,25.1781457085694,2.0,53.0,2.0,3.4969646817457503,57,29.0,122.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.981633333333335,29.314216666666667,2204,7.41942305209019,26.709922987524685,2.0,49.0,2.0,3.709711526045095,89,14.0,124.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.98155,29.314416666666666,2208,10.490896504277744,37.76722741539988,3.0,50.0,3.0,3.496965501425915,122,10.0,126.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.98146666666667,29.31448333333333,2211,10.98900509463999,39.56041834070396,4.0,50.0,4.0,2.7472512736599977,147,25.0,127.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.98138333333333,29.314516666666666,2213,9.712630997204508,34.96547158993623,6.0,52.0,6.0,1.618771832867418,162,15.0,128.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.98128333333333,29.31448333333333,2216,11.487702888585982,41.355730398909536,5.0,53.0,5.0,2.2975405777171964,194,32.0,129.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.98121666666667,29.314416666666666,2218,9.485176119646884,34.146634030728784,3.0,52.0,3.0,3.161725373215628,218,24.0,130.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.980983333333334,29.31385,2230,16.427328209869465,59.13838155553007,2.0,52.0,2.0,8.213664104934733,263,16.0,134.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.981,29.313666666666666,2232,16.427328209692835,59.1383815548942,2.0,52.0,2.0,8.213664104846417,276,13.0,135.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.98105,29.313516666666665,2233,14.461940800523221,52.062986881883596,3.0,51.0,3.0,4.82064693350774,292,16.0,136.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.98113333333333,29.3134,2235,13.907651923626567,50.067546925055645,3.0,51.0,3.0,4.635883974542189,311,19.0,137.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.98121666666667,29.313316666666665,2236,11.856474615820126,42.68330861695245,2.0,50.0,2.0,5.928237307910063,321,10.0,138.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.98138333333333,29.3133,2240,9.366398809440998,33.719035713987594,2.0,46.0,2.0,4.683199404720499,9,27.0,140.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.98145,29.31335,2242,8.634519862603346,31.084271505372048,2.0,46.0,2.0,4.317259931301673,30,21.0,141.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.98148333333334,29.313533333333332,2245,8.90332514010833,32.05197050438999,2.0,46.0,2.0,4.451662570054165,89,26.0,143.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.98146666666667,29.3136,2247,6.217062215743897,22.38142397667803,2.0,46.0,2.0,3.1085311078719484,107,18.0,144.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.98145,29.313666666666666,2249,6.2170634506971245,22.38142842250965,2.0,47.0,2.0,3.1085317253485623,107,0.0,145.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.981433333333335,29.313716666666668,2251,4.820624567561285,17.354248443220623,4.0,48.0,4.0,1.2051561418903212,112,5.0,146.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.9814,29.313783333333333,2253,6.993941387923696,25.178188996525304,2.0,46.0,2.0,3.496970693961848,122,10.0,147.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.981366666666666,29.313833333333335,2255,5.788069723005971,20.837051002821497,3.0,43.0,3.0,1.9293565743353236,129,7.0,148.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.981316666666665,29.313883333333333,2258,7.113878814525854,25.609963732293075,2.0,40.0,2.0,3.556939407262927,141,12.0,149.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.98125,29.313883333333333,2260,7.3984860988088785,26.634549955711964,2.0,39.0,2.0,3.6992430494044393,180,39.0,150.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.981033333333336,29.31298333333333,2268,17.240237574568187,62.06485526844547,2.0,34.0,2.0,8.620118787284094,288,4.0,157.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.981116666666665,29.31285,2269,15.048322643135085,54.17396151528631,3.0,35.0,3.0,5.016107547711695,308,20.0,158.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.9812,29.3128,2270,10.263769250522012,36.949569301879244,2.0,36.0,2.0,5.131884625261006,334,26.0,159.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.98128333333333,29.3128,2271,9.248107557927016,33.293187208537255,2.0,36.0,2.0,4.624053778963508,0,26.0,160.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.9813,29.31315,2277,7.646529049681087,27.52750457885191,2.0,31.0,2.0,3.8232645248405435,104,18.0,165.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.98126666666667,29.313216666666666,2279,6.993950133640004,25.178220481104013,3.0,30.0,3.0,2.3313167112133346,122,18.0,166.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.98125,29.31325,2280,3.496975888618665,12.589113199027194,3.0,31.0,3.0,1.165658629539555,122,0.0,167.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.98121666666667,29.313283333333334,2282,4.74258845654546,17.073318443563654,2.0,30.0,2.0,2.37129422827273,141,19.0,168.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.981033333333336,29.313366666666667,2288,9.366399218597925,33.719037186952534,3.0,31.0,3.0,3.122133072865975,170,19.0,171.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.98093333333333,29.313333333333333,2290,11.487705767083416,41.35574076150029,4.0,34.0,4.0,2.871926441770854,194,24.0,172.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.98085,29.313233333333333,2292,12.837363802459679,46.21450968885485,3.0,36.0,3.0,4.27912126748656,223,29.0,173.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.9808,29.313083333333335,2294,14.461973008032258,52.06310282891613,2.0,37.0,2.0,7.230986504016129,247,24.0,174.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.980783333333335,29.312916666666666,2297,14.953839094366614,53.83382073971981,2.0,38.0,2.0,7.476919547183307,262,15.0,175.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.9808,29.31275,2300,14.953839094189997,53.83382073908398,2.0,39.0,2.0,7.476919547094998,277,15.0,176.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.98081666666667,29.3126,2301,13.482579390215703,48.53728580477653,3.0,40.0,3.0,4.494193130071901,277,0.0,177.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.98085,29.31245,2304,13.857962626964458,49.888665457072044,3.0,40.0,3.0,4.619320875654819,285,8.0,178.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.9809,29.312333333333335,2306,11.776493477437395,42.39537651877462,2.0,40.0,2.0,5.888246738718697,298,13.0,179.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.98113333333333,29.313216666666666,2310,10.387260240974086,37.39413686750671,3.0,13.0,3.0,3.4624200803246956,89,0.0,194.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.981116666666665,29.3133,2311,7.646546308214693,27.527566709572895,6.0,17.0,6.0,1.2744243847024488,104,15.0,195.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.98113333333333,29.313333333333333,2313,3.4969802602400426,12.589128936864153,4.0,19.0,4.0,0.8742450650600107,57,47.0,196.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.980533333333334,29.315566666666665,2318,10.49099653196812,37.76758751508523,3.0,-2.0,3.0,3.4969988439893736,122,4.0,222.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.98048333333333,29.31565,2319,9.264952743763734,33.353829877549444,2.0,0.0,2.0,4.632476371881867,126,4.0,223.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.98041666666667,29.315716666666667,2319,9.485214225459272,34.14677121165338,2.0,1.0,2.0,4.742607112729636,141,15.0,224.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.98035,29.315766666666665,2321,8.634549791475816,31.084379249312935,2.0,4.0,2.0,4.317274895737908,149,8.0,225.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.979933333333335,29.316116666666666,2328,10.263797484106327,36.949670942782774,3.0,15.0,3.0,3.4212658280354424,154,19.0,231.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.979866666666666,29.316133333333333,2329,7.545832255768872,27.16499612076794,2.0,17.0,2.0,3.772916127884436,168,14.0,232.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.979166666666664,29.316333333333333,2330,13.032107476486006,46.91558691534962,2.0,11.0,2.0,6.516053738243003,173,12.0,240.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97906666666667,29.31635,2330,11.19649769776307,40.30739171194705,4.0,14.0,4.0,2.7991244244407674,172,1.0,241.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97898333333333,29.316366666666667,2330,9.366402364441862,33.71904851199071,4.0,15.0,4.0,2.3416005911104656,170,2.0,242.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97891666666666,29.316383333333334,2331,7.545834718627523,27.165004987059085,2.0,15.0,2.0,3.7729173593137615,168,2.0,243.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.978633333333335,29.316633333333332,2336,10.47805616216785,37.72100218380426,2.0,13.0,2.0,5.239028081083925,135,12.0,247.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97855,29.3167,2337,10.98912363314069,39.56084507930648,4.0,18.0,4.0,2.7472809082851724,147,12.0,248.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97845,29.31673333333333,2339,11.487726187204922,41.35581427393772,3.0,21.0,3.0,3.8292420624016406,165,18.0,249.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97813333333333,29.316516666666665,2344,16.250989347755468,58.50356165191968,2.0,17.0,2.0,8.125494673877734,226,17.0,252.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.9781,29.31635,2346,15.293658990406803,55.057172365464496,2.0,18.0,2.0,7.646829495203401,255,29.0,253.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.978116666666665,29.316183333333335,2347,14.954356053247588,53.83568179169132,3.0,21.0,3.0,4.98478535108253,277,22.0,254.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97816666666667,29.31605,2349,13.104396609523471,47.175827794284494,2.0,25.0,2.0,6.552198304761736,295,18.0,255.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.978233333333336,29.315966666666668,2351,10.478087836483645,37.72111621134112,2.0,30.0,2.0,5.239043918241823,315,20.0,256.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97838333333333,29.3159,2355,7.545836276945413,27.165010597003487,3.0,37.0,3.0,2.5152787589818044,348,14.0,258.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97853333333333,29.316183333333335,2363,8.903668852563785,32.053207869229624,3.0,33.0,3.0,2.9678896175212617,89,11.0,262.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97828333333333,29.316366666666667,2369,11.487727557297742,41.355819206271875,2.0,34.0,2.0,5.743863778648871,165,18.0,265.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97805,29.316316666666665,2372,13.691338865977391,49.28881991751861,3.0,35.0,3.0,4.563779621992464,198,18.0,267.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97785,29.3158,2379,13.355622699451944,48.080241718027,2.0,33.0,2.0,6.677811349725972,270,16.0,271.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.977866666666664,29.315666666666665,2380,12.014886016301467,43.253589658685286,3.0,34.0,3.0,4.004962005433822,278,8.0,272.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97828333333333,29.3154,2385,7.545836535134137,27.165011526482896,2.0,27.0,2.0,3.7729182675670687,11,11.0,278.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97835,29.315466666666666,2386,9.48531584213754,34.147137031695145,2.0,28.0,2.0,4.74265792106877,38,27.0,279.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97838333333333,29.315533333333335,2387,6.994141439760724,25.178909183138607,2.0,29.0,2.0,3.497070719880362,57,19.0,280.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.978366666666666,29.315633333333334,2388,9.093775011800385,32.737590042481386,3.0,31.0,3.0,3.031258337266795,101,44.0,281.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97826666666667,29.3158,2390,10.478081047818256,37.72109177214572,2.0,30.0,2.0,5.239040523909128,135,19.0,283.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97748333333333,29.31585,2402,16.599367326003506,59.75772237361262,2.0,25.0,2.0,8.299683663001753,218,20.0,291.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97741666666667,29.315716666666667,2403,13.988403121708835,50.35825123815181,2.0,24.0,2.0,6.9942015608544175,237,19.0,292.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97736666666667,29.315583333333333,2405,13.10450185911515,47.17620669281454,2.0,25.0,2.0,6.552250929557575,244,7.0,293.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.977333333333334,29.31545,2406,12.43473546142898,44.76504766114433,2.0,26.0,2.0,6.21736773071449,252,8.0,294.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97806666666666,29.314283333333332,2413,13.349625674430655,48.05865242795036,2.0,16.0,2.0,6.6748128372153275,326,12.0,307.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97815,29.3142,2414,11.856657208320522,42.68396594995388,4.0,20.0,4.0,2.9641643020801305,321,5.0,308.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97821666666667,29.3141,2415,11.576423646913003,41.67512512888681,4.0,24.0,4.0,2.894105911728251,309,12.0,309.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97826666666667,29.314016666666667,2417,9.26512771306132,33.35445976702075,2.0,25.0,2.0,4.63256385653066,306,3.0,310.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97848333333334,29.31375,2422,11.856637361264562,42.68389450055243,3.0,23.0,3.0,3.952212453754854,321,12.0,313.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97855,29.313683333333334,2425,9.48530631692033,34.14710274091318,5.0,26.0,5.0,1.897061263384066,321,0.0,314.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97861666666667,29.31365,2427,7.97156847183508,28.697646498606286,5.0,31.0,5.0,1.594313694367016,338,17.0,315.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97866666666667,29.313616666666668,2430,6.292711212949195,22.653760366617103,4.0,35.0,4.0,1.5731778032372987,331,7.0,316.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97873333333333,29.313583333333334,2433,7.97156692020033,28.697640912721187,3.0,38.0,3.0,2.65718897340011,338,7.0,317.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.9788,29.31355,2437,7.971566034007069,28.697637722425448,3.0,40.0,3.0,2.6571886780023566,338,0.0,318.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97885,29.313533333333332,2439,5.743861758087581,20.67790232911529,2.0,41.0,2.0,2.8719308790437905,345,7.0,319.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97893333333333,29.3135,2443,9.71265729368927,34.965566257281374,2.0,42.0,2.0,4.856328646844635,342,3.0,320.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.979,29.31345,2446,8.63459082584801,31.08452697305283,2.0,43.0,2.0,4.317295412924005,329,13.0,321.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.979083333333335,29.313433333333332,2449,9.36640234001684,33.719048424060624,3.0,45.0,3.0,3.1221341133389466,350,21.0,322.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97915,29.3134,2452,7.971561378396622,28.697620962227838,3.0,48.0,3.0,2.6571871261322073,338,12.0,323.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97923333333333,29.313383333333334,2455,9.366402109598855,33.71904759455588,2.0,49.0,2.0,4.683201054799428,350,12.0,324.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97931666666667,29.313366666666667,2458,9.366401980060733,33.719047128218634,3.0,53.0,3.0,3.1221339933535774,350,0.0,325.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97938333333333,29.313316666666665,2462,8.63457972352966,31.084487004706777,2.0,55.0,2.0,4.31728986176483,329,21.0,326.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97945,29.313233333333333,2465,10.478005260955252,37.72081893943891,2.0,55.0,2.0,5.239002630477626,315,14.0,327.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97933333333334,29.31275,2472,17.36447560778214,62.512112188015706,3.0,49.0,3.0,5.78815853592738,230,27.0,330.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.9792,29.312666666666665,2473,16.552990227074748,59.59076481746909,3.0,52.0,3.0,5.517663409024916,206,24.0,331.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97905,29.3127,2475,16.909083741831488,60.872701470593356,3.0,54.0,3.0,5.636361247277162,169,37.0,332.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.978966666666665,29.3128,2476,12.837513873372831,46.21504994414219,3.0,54.0,3.0,4.279171291124277,136,33.0,333.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97891666666666,29.312916666666666,2478,11.776724425323158,42.39620793116337,2.0,51.0,2.0,5.888362212661579,118,18.0,334.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97891666666666,29.313016666666666,2480,8.90362419070156,32.053047086525616,4.0,50.0,4.0,2.22590604767539,89,29.0,335.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97895,29.3131,2481,8.290724748885362,29.8466090959873,4.0,50.0,4.0,2.0726811872213404,63,26.0,336.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97898333333333,29.313183333333335,2484,8.290721861736705,29.84659870225214,3.0,50.0,3.0,2.763573953912235,63,0.0,337.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.979033333333334,29.31325,2486,8.125448390627607,29.251614206259386,2.0,49.0,2.0,4.062724195313804,46,17.0,338.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.9791,29.313266666666667,2490,7.545834416995232,27.165003901182835,3.0,50.0,3.0,2.515278138998411,11,35.0,339.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.979166666666664,29.31325,2492,7.545834242514212,27.165003273051163,3.0,51.0,3.0,2.515278080838071,348,23.0,340.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97923333333333,29.313183333333335,2495,9.485273768043614,34.146985564957006,3.0,52.0,3.0,3.1617579226812045,321,27.0,341.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97935,29.31276666666667,2502,14.954118448363639,53.8348264141091,2.0,48.0,2.0,7.4770592241818195,277,15.0,344.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97931666666667,29.312616666666667,2505,13.858215017464513,49.88957406287224,2.0,47.0,2.0,6.9291075087322564,254,23.0,345.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97925,29.3125,2507,12.752958842074634,45.910651831468684,3.0,48.0,3.0,4.250986280691545,234,20.0,346.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97905,29.312316666666668,2512,14.92264194928686,53.7215110174327,3.0,49.0,3.0,4.97421398309562,209,14.0,348.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97893333333333,29.312266666666666,2514,13.69132395980092,49.28876625528331,3.0,52.0,3.0,4.563774653266973,198,11.0,349.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.978833333333334,29.31223333333333,2516,11.487723035251378,41.355802926904964,4.0,53.0,4.0,2.8719307588128444,194,4.0,350.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97873333333333,29.312216666666668,2520,11.196497936758346,40.307392572330045,4.0,54.0,4.0,2.7991244841895866,187,7.0,351.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.978633333333335,29.312216666666668,2522,11.097724275861124,39.95180739310005,2.0,53.0,2.0,5.548862137930562,180,7.0,352.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97855,29.31225,2525,9.712660409017134,34.96557747246168,2.0,52.0,2.0,4.856330204508567,162,18.0,353.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97846666666667,29.312316666666668,2528,10.989127019551432,39.560857270385156,2.0,52.0,2.0,5.494563509775716,147,15.0,354.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.9784,29.312416666666667,2530,11.576401444569765,41.67504520045115,2.0,50.0,2.0,5.788200722284882,129,18.0,355.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97835,29.312516666666667,2533,10.491211338020676,37.768360816874434,3.0,49.0,3.0,3.497070446006892,122,7.0,356.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97833333333333,29.312633333333334,2536,10.551026263515968,37.98369454865748,3.0,49.0,3.0,3.517008754505323,100,22.0,357.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.978316666666665,29.312733333333334,2538,9.093780712122939,32.73761056364258,3.0,50.0,3.0,3.031260237374313,101,1.0,358.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97833333333333,29.312816666666667,2541,7.646809884741758,27.52851558507033,3.0,50.0,3.0,2.5489366282472528,75,26.0,359.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.9786,29.31298333333333,2550,9.248103369141528,33.293172128909504,2.0,47.0,2.0,4.624051684570764,0,17.0,363.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97866666666667,29.312933333333334,2551,8.634600481325311,31.084561732771117,4.0,49.0,4.0,2.1586501203313277,329,31.0,364.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97873333333333,29.312816666666667,2552,12.753023003224062,45.910882811606626,4.0,51.0,4.0,3.1882557508060154,305,24.0,365.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.978766666666665,29.3127,2555,11.026617485384191,39.69582294738309,4.0,52.0,4.0,2.756654371346048,289,16.0,366.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97878333333333,29.31255,2556,13.482931305401495,48.53855269944538,4.0,55.0,4.0,3.3707328263503737,277,12.0,367.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97878333333333,29.312433333333335,2559,10.387579679578165,37.3952868464814,4.0,56.0,4.0,2.5968949198945412,270,7.0,368.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97875,29.3123,2561,12.434525620044827,44.764292232161374,2.0,55.0,2.0,6.217262810022413,252,18.0,369.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.9787,29.312166666666666,2564,13.104314749040945,47.1755330965474,2.0,53.0,2.0,6.552157374520473,244,8.0,370.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97838333333333,29.3119,2571,13.691333239698007,49.28879966291283,2.0,49.0,2.0,6.845666619849004,198,16.0,373.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97825,29.311883333333334,2574,14.87118931138174,53.53628152097426,3.0,50.0,3.0,4.957063103793913,185,13.0,374.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97813333333333,29.311916666666665,2576,13.283153315716097,47.81935193657795,4.0,52.0,4.0,3.3207883289290243,167,18.0,375.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97801666666667,29.312,2578,14.922689872700078,53.72168354172028,3.0,52.0,3.0,4.974229957566693,150,17.0,376.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97795,29.312333333333335,2585,10.387692951469452,37.39569462529003,3.0,48.0,3.0,3.462564317156484,89,0.0,379.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.978,29.3124,2588,8.125506360759656,29.251822898734762,3.0,50.0,3.0,2.7085021202532187,46,43.0,380.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97805,29.312433333333335,2590,6.292721997334077,22.653799190402676,3.0,52.0,3.0,2.097573999111359,28,18.0,381.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97816666666667,29.312383333333333,2594,7.113993133729846,25.610375281427444,2.0,52.0,2.0,3.556996566864923,321,39.0,383.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97821666666667,29.312316666666668,2597,8.125494205674197,29.251779140427107,2.0,50.0,2.0,4.062747102837099,313,8.0,384.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97826666666667,29.3121,2601,10.551037409892277,37.9837346756122,3.0,46.0,3.0,3.5170124699640923,280,12.0,386.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97825,29.311966666666667,2603,12.01482463773765,43.253368695855535,3.0,45.0,3.0,4.00494154591255,261,19.0,387.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97821666666667,29.31185,2605,11.02668353474835,39.696060725094064,3.0,44.0,3.0,3.6755611782494504,250,11.0,388.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97813333333333,29.311733333333333,2607,13.907945009001583,50.0686020324057,3.0,45.0,3.0,4.635981669667195,228,22.0,389.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.978033333333336,29.31165,2610,13.34962218128547,48.05863985262769,2.0,45.0,2.0,6.674811090642735,213,15.0,390.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.977783333333335,29.311666666666667,2614,15.09167514462208,54.33003052063949,3.0,47.0,3.0,5.030558381540693,168,18.0,392.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.9777,29.31175,2616,11.856679039518573,42.68404454226686,3.0,48.0,3.0,3.952226346506191,141,27.0,393.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.977666666666664,29.311883333333334,2619,12.434686088379705,44.76486991816694,2.0,47.0,2.0,6.217343044189852,107,34.0,394.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97768333333333,29.311983333333334,2621,9.09385481738062,32.73787734257023,2.0,45.0,2.0,4.54692740869031,78,29.0,395.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
36.97775,29.31205,2623,9.485344421319551,34.14723991675039,2.0,44.0,2.0,4.742672210659776,38,40.0,396.0,1.0,25.62,1008.0,35.0,9.04,0.66,75.0
